region,category,parameter,mode,powertrain,year,value,unit_GWh,unit_Milion barrels per day,"unit_Oil displacement, million lge",unit_Vehicles,unit_charging points,unit_percent
Denmark,Historical,EV sales share,Trucks,EV,2013,0.0230000000447034,0,0,0,0,0,1
Denmark,Historical,EV sales share,Trucks,EV,2017,0.0199999995529651,0,0,0,0,0,1
Denmark,Historical,EV sales share,Trucks,EV,2018,0.0599999986588954,0,0,0,0,0,1
Denmark,Historical,EV sales share,Trucks,EV,2019,0.0399999991059303,0,0,0,0,0,1
Denmark,Historical,EV sales share,Trucks,EV,2020,0.4000000059604645,0,0,0,0,0,1
Denmark,Historical,EV sales share,Trucks,EV,2021,0.6100000143051147,0,0,0,0,0,1
Denmark,Historical,EV sales share,Trucks,EV,2022,0.7599999904632568,0,0,0,0,0,1
EU27,Historical,EV sales share,Trucks,EV,2010,0.0031999999191612,0,0,0,0,0,1
EU27,Historical,EV sales share,Trucks,EV,2011,0.0032999999821186,0,0,0,0,0,1
EU27,Historical,EV sales share,Trucks,EV,2012,0.0024999999441206,0,0,0,0,0,1
EU27,Historical,EV sales share,Trucks,EV,2013,0.0092000002041459,0,0,0,0,0,1
EU27,Historical,EV sales share,Trucks,EV,2014,0.0068999999202787,0,0,0,0,0,1
EU27,Historical,EV sales share,Trucks,EV,2015,0.0041000000201165,0,0,0,0,0,1
EU27,Historical,EV sales share,Trucks,EV,2016,0.0065000001341104,0,0,0,0,0,1
EU27,Historical,EV sales share,Trucks,EV,2017,0.001700000022538,0,0,0,0,0,1
EU27,Historical,EV sales share,Trucks,EV,2018,0.0890000015497207,0,0,0,0,0,1
EU27,Historical,EV sales share,Trucks,EV,2019,0.2000000029802322,0,0,0,0,0,1
EU27,Historical,EV sales share,Trucks,EV,2020,0.3499999940395355,0,0,0,0,0,1
EU27,Historical,EV sales share,Trucks,EV,2021,0.4099999964237213,0,0,0,0,0,1
EU27,Historical,EV sales share,Trucks,EV,2022,0.5899999737739563,0,0,0,0,0,1
Europe,Historical,EV sales share,Trucks,EV,2010,0.0041000000201165,0,0,0,0,0,1
Europe,Historical,EV sales share,Trucks,EV,2011,0.0031000000890344,0,0,0,0,0,1
Europe,Historical,EV sales share,Trucks,EV,2012,0.003000000026077,0,0,0,0,0,1
Europe,Historical,EV sales share,Trucks,EV,2013,0.0071000000461936,0,0,0,0,0,1
Europe,Historical,EV sales share,Trucks,EV,2014,0.0065999999642372,0,0,0,0,0,1
Europe,Historical,EV sales share,Trucks,EV,2015,0.0041999998502433,0,0,0,0,0,1
Europe,Historical,EV sales share,Trucks,EV,2016,0.0054999999701976,0,0,0,0,0,1
Europe,Historical,EV sales share,Trucks,EV,2017,0.002199999988079,0,0,0,0,0,1
Europe,Historical,EV sales share,Trucks,EV,2018,0.061999998986721,0,0,0,0,0,1
Europe,Historical,EV sales share,Trucks,EV,2019,0.1400000005960464,0,0,0,0,0,1
Europe,Projection-APS,EV sales share,Trucks,EV,2020,0.2199999988079071,0,0,0,0,0,1
Europe,Historical,EV sales share,Trucks,EV,2020,0.2199999988079071,0,0,0,0,0,1
Europe,Projection-STEPS,EV sales share,Trucks,EV,2020,0.2199999988079071,0,0,0,0,0,1
Europe,Projection-STEPS,EV sales share,Trucks,EV,2021,0.2899999916553497,0,0,0,0,0,1
Europe,Historical,EV sales share,Trucks,EV,2021,0.2899999916553497,0,0,0,0,0,1
Europe,Projection-APS,EV sales share,Trucks,EV,2021,0.2899999916553497,0,0,0,0,0,1
Europe,Projection-APS,EV sales share,Trucks,EV,2022,0.5299999713897705,0,0,0,0,0,1
Europe,Historical,EV sales share,Trucks,EV,2022,0.5299999713897705,0,0,0,0,0,1
Europe,Projection-STEPS,EV sales share,Trucks,EV,2022,0.5299999713897705,0,0,0,0,0,1
Europe,Projection-STEPS,EV sales share,Trucks,EV,2025,3.0,0,0,0,0,0,1
Europe,Projection-APS,EV sales share,Trucks,EV,2025,6.0,0,0,0,0,0,1
Europe,Projection-APS,EV sales share,Trucks,EV,2030,31.0,0,0,0,0,0,1
Europe,Projection-STEPS,EV sales share,Trucks,EV,2030,13.0,0,0,0,0,0,1
Finland,Historical,EV sales share,Trucks,EV,2017,0.0590000003576278,0,0,0,0,0,1
Finland,Historical,EV sales share,Trucks,EV,2019,0.0570000000298023,0,0,0,0,0,1
Finland,Historical,EV sales share,Trucks,EV,2020,0.1700000017881393,0,0,0,0,0,1
Finland,Historical,EV sales share,Trucks,EV,2021,0.0659999996423721,0,0,0,0,0,1
Finland,Historical,EV sales share,Trucks,EV,2022,0.449999988079071,0,0,0,0,0,1
France,Historical,EV sales share,Trucks,EV,2017,0.0019000000320374,0,0,0,0,0,1
France,Historical,EV sales share,Trucks,EV,2018,0.0089999996125698,0,0,0,0,0,1
France,Historical,EV sales share,Trucks,EV,2019,0.0280000008642673,0,0,0,0,0,1
France,Historical,EV sales share,Trucks,EV,2020,0.0140000004321336,0,0,0,0,0,1
France,Historical,EV sales share,Trucks,EV,2021,0.1800000071525573,0,0,0,0,0,1
France,Historical,EV sales share,Trucks,EV,2022,1.100000023841858,0,0,0,0,0,1
Germany,Historical,EV sales share,Trucks,EV,2018,0.3000000119209289,0,0,0,0,0,1
Germany,Historical,EV sales share,Trucks,EV,2019,0.6100000143051147,0,0,0,0,0,1
Germany,Historical,EV sales share,Trucks,EV,2020,1.100000023841858,0,0,0,0,0,1
Germany,Historical,EV sales share,Trucks,EV,2021,1.2000000476837158,0,0,0,0,0,1
Germany,Historical,EV sales share,Trucks,EV,2022,1.100000023841858,0,0,0,0,0,1
Iceland,Historical,EV sales share,Trucks,EV,2010,1.899999976158142,0,0,0,0,0,1
Iceland,Historical,EV sales share,Trucks,EV,2011,2.200000047683716,0,0,0,0,0,1
Iceland,Historical,EV sales share,Trucks,EV,2012,2.0999999046325684,0,0,0,0,0,1
Iceland,Historical,EV sales share,Trucks,EV,2013,4.599999904632568,0,0,0,0,0,1
Iceland,Historical,EV sales share,Trucks,EV,2014,2.5,0,0,0,0,0,1
Iceland,Historical,EV sales share,Trucks,EV,2015,2.0999999046325684,0,0,0,0,0,1
India,Projection-APS,EV sales share,Trucks,EV,2025,0.3799999952316284,0,0,0,0,0,1
India,Projection-STEPS,EV sales share,Trucks,EV,2025,0.25,0,0,0,0,0,1
India,Projection-STEPS,EV sales share,Trucks,EV,2030,2.0,0,0,0,0,0,1
India,Projection-APS,EV sales share,Trucks,EV,2030,2.0,0,0,0,0,0,1
Israel,Historical,EV sales share,Trucks,EV,2021,0.0130000002682209,0,0,0,0,0,1
Israel,Historical,EV sales share,Trucks,EV,2022,0.2000000029802322,0,0,0,0,0,1
Italy,Historical,EV sales share,Trucks,EV,2010,0.0054999999701976,0,0,0,0,0,1
Italy,Historical,EV sales share,Trucks,EV,2011,0.0096000004559755,0,0,0,0,0,1
Italy,Historical,EV sales share,Trucks,EV,2012,0.0140000004321336,0,0,0,0,0,1
Italy,Historical,EV sales share,Trucks,EV,2013,0.0579999983310699,0,0,0,0,0,1
Italy,Historical,EV sales share,Trucks,EV,2014,0.0489999987185001,0,0,0,0,0,1
Italy,Historical,EV sales share,Trucks,EV,2015,0.0590000003576278,0,0,0,0,0,1
Italy,Historical,EV sales share,Trucks,EV,2020,0.0549999997019767,0,0,0,0,0,1
Italy,Historical,EV sales share,Trucks,EV,2021,0.0450000017881393,0,0,0,0,0,1
Italy,Historical,EV sales share,Trucks,EV,2022,0.06700000166893,0,0,0,0,0,1
Japan,Historical,EV sales share,Trucks,EV,2018,0.0027999999001622,0,0,0,0,0,1
Japan,Historical,EV sales share,Trucks,EV,2019,0.0270000007003545,0,0,0,0,0,1
Japan,Historical,EV sales share,Trucks,EV,2020,0.0219999998807907,0,0,0,0,0,1
Korea,Historical,EV sales share,Trucks,EV,2020,0.0120000001043081,0,0,0,0,0,1
Mexico,Historical,EV sales share,Trucks,EV,2022,0.0140000004321336,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Trucks,EV,2010,0.032999999821186,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Trucks,EV,2011,0.0590000003576278,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Trucks,EV,2012,0.0240000002086162,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Trucks,EV,2013,0.1199999973177909,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Trucks,EV,2014,0.06700000166893,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Trucks,EV,2015,0.0280000008642673,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Trucks,EV,2018,0.1700000017881393,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Trucks,EV,2019,0.4600000083446502,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Trucks,EV,2020,0.3600000143051147,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Trucks,EV,2021,0.6499999761581421,0,0,0,0,0,1
Netherlands,Historical,EV sales share,Trucks,EV,2022,0.9399999976158142,0,0,0,0,0,1
New Zealand,Historical,EV sales share,Trucks,EV,2019,0.4799999892711639,0,0,0,0,0,1
New Zealand,Historical,EV sales share,Trucks,EV,2020,0.4199999868869781,0,0,0,0,0,1
New Zealand,Historical,EV sales share,Trucks,EV,2021,0.550000011920929,0,0,0,0,0,1
New Zealand,Historical,EV sales share,Trucks,EV,2022,0.449999988079071,0,0,0,0,0,1
Norway,Historical,EV sales share,Trucks,EV,2017,0.0320000015199184,0,0,0,0,0,1
Norway,Historical,EV sales share,Trucks,EV,2020,0.2800000011920929,0,0,0,0,0,1
Norway,Historical,EV sales share,Trucks,EV,2021,1.0,0,0,0,0,0,1
Norway,Historical,EV sales share,Trucks,EV,2022,6.400000095367432,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Trucks,EV,2014,0.0028999999631196,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Trucks,EV,2016,0.0051000001840293,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Trucks,EV,2019,0.0013999999500811,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Trucks,EV,2020,0.0027999999001622,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Trucks,EV,2021,0.0120000001043081,0,0,0,0,0,1
Other Europe,Historical,EV sales share,Trucks,EV,2022,0.0052999998442828,0,0,0,0,0,1
Poland,Historical,EV sales share,Trucks,EV,2013,0.0023000000510364,0,0,0,0,0,1
Poland,Historical,EV sales share,Trucks,EV,2016,0.00179999996908,0,0,0,0,0,1
Poland,Historical,EV sales share,Trucks,EV,2021,0.0081000002101063,0,0,0,0,0,1
Poland,Historical,EV sales share,Trucks,EV,2022,0.0109999999403953,0,0,0,0,0,1
Rest of the world,Historical,EV sales share,Trucks,EV,2018,0.0007200000109151,0,0,0,0,0,1
Rest of the world,Historical,EV sales share,Trucks,EV,2020,0.003400000045076,0,0,0,0,0,1
Rest of the world,Projection-APS,EV sales share,Trucks,EV,2020,0.0074000000022351,0,0,0,0,0,1
Rest of the world,Projection-STEPS,EV sales share,Trucks,EV,2020,0.0074000000022351,0,0,0,0,0,1
Rest of the world,Projection-STEPS,EV sales share,Trucks,EV,2021,0.0049999998882412,0,0,0,0,0,1
Rest of the world,Projection-APS,EV sales share,Trucks,EV,2021,0.0049999998882412,0,0,0,0,0,1
Rest of the world,Historical,EV sales share,Trucks,EV,2021,0.0009699999936856,0,0,0,0,0,1
Rest of the world,Projection-APS,EV sales share,Trucks,EV,2022,0.1199999973177909,0,0,0,0,0,1
Rest of the world,Projection-STEPS,EV sales share,Trucks,EV,2022,0.1199999973177909,0,0,0,0,0,1
Rest of the world,Projection-STEPS,EV sales share,Trucks,EV,2025,0.2899999916553497,0,0,0,0,0,1
Rest of the world,Projection-APS,EV sales share,Trucks,EV,2025,0.5,0,0,0,0,0,1
Rest of the world,Projection-APS,EV sales share,Trucks,EV,2030,3.0,0,0,0,0,0,1
Rest of the world,Projection-STEPS,EV sales share,Trucks,EV,2030,2.0,0,0,0,0,0,1
Spain,Historical,EV sales share,Trucks,EV,2016,0.0520000010728836,0,0,0,0,0,1
Spain,Historical,EV sales share,Trucks,EV,2017,0.0080000003799796,0,0,0,0,0,1
Spain,Historical,EV sales share,Trucks,EV,2019,0.0199999995529651,0,0,0,0,0,1
Spain,Historical,EV sales share,Trucks,EV,2020,0.0410000011324882,0,0,0,0,0,1
Spain,Historical,EV sales share,Trucks,EV,2021,0.0750000029802322,0,0,0,0,0,1
Spain,Historical,EV sales share,Trucks,EV,2022,0.449999988079071,0,0,0,0,0,1
Sweden,Historical,EV sales share,Trucks,EV,2018,0.0289999991655349,0,0,0,0,0,1
Sweden,Historical,EV sales share,Trucks,EV,2019,0.0270000007003545,0,0,0,0,0,1
Sweden,Historical,EV sales share,Trucks,EV,2020,0.3000000119209289,0,0,0,0,0,1
Sweden,Historical,EV sales share,Trucks,EV,2021,0.8299999833106995,0,0,0,0,0,1
Sweden,Historical,EV sales share,Trucks,EV,2022,3.0,0,0,0,0,0,1
Switzerland,Historical,EV sales share,Trucks,EV,2019,0.4900000095367431,0,0,0,0,0,1
Switzerland,Historical,EV sales share,Trucks,EV,2020,0.6200000047683716,0,0,0,0,0,1
Switzerland,Historical,EV sales share,Trucks,EV,2021,0.949999988079071,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Trucks,EV,2010,0.0309999994933605,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Trucks,EV,2011,0.0130000002682209,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Trucks,EV,2012,0.0149999996647238,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Trucks,EV,2014,0.0219999998807907,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Trucks,EV,2015,0.0065000001341104,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Trucks,EV,2016,0.0160000007599592,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Trucks,EV,2017,0.0082999998703598,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Trucks,EV,2018,0.0260000005364418,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Trucks,EV,2019,0.0390000008046627,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Trucks,EV,2020,0.0460000000894069,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Trucks,EV,2021,0.3700000047683716,0,0,0,0,0,1
United Kingdom,Historical,EV sales share,Trucks,EV,2022,1.600000023841858,0,0,0,0,0,1
USA,Projection-APS,EV sales share,Trucks,EV,2025,4.0,0,0,0,0,0,1
USA,Projection-STEPS,EV sales share,Trucks,EV,2025,3.0,0,0,0,0,0,1
USA,Projection-STEPS,EV sales share,Trucks,EV,2030,10.0,0,0,0,0,0,1
USA,Projection-APS,EV sales share,Trucks,EV,2030,28.0,0,0,0,0,0,1
World,Historical,EV sales share,Trucks,EV,2010,0.0005399999790824,0,0,0,0,0,1
World,Historical,EV sales share,Trucks,EV,2011,0.0054000001400709,0,0,0,0,0,1
World,Historical,EV sales share,Trucks,EV,2012,0.0092000002041459,0,0,0,0,0,1
World,Historical,EV sales share,Trucks,EV,2013,0.0179999992251396,0,0,0,0,0,1
World,Historical,EV sales share,Trucks,EV,2014,0.0074999998323619,0,0,0,0,0,1
World,Historical,EV sales share,Trucks,EV,2015,0.3499999940395355,0,0,0,0,0,1
World,Historical,EV sales share,Trucks,EV,2016,0.2899999916553497,0,0,0,0,0,1
World,Historical,EV sales share,Trucks,EV,2017,1.5,0,0,0,0,0,1
World,Historical,EV sales share,Trucks,EV,2018,1.0,0,0,0,0,0,1
World,Historical,EV sales share,Trucks,EV,2019,0.6600000262260437,0,0,0,0,0,1
World,Projection-APS,EV sales share,Trucks,EV,2020,0.5899999737739563,0,0,0,0,0,1
World,Projection-STEPS,EV sales share,Trucks,EV,2020,0.5899999737739563,0,0,0,0,0,1
World,Historical,EV sales share,Trucks,EV,2020,0.5899999737739563,0,0,0,0,0,1
World,Historical,EV sales share,Trucks,EV,2021,0.6800000071525574,0,0,0,0,0,1
World,Projection-STEPS,EV sales share,Trucks,EV,2021,0.6800000071525574,0,0,0,0,0,1
World,Projection-APS,EV sales share,Trucks,EV,2021,0.6800000071525574,0,0,0,0,0,1
World,Projection-APS,EV sales share,Trucks,EV,2022,1.2000000476837158,0,0,0,0,0,1
World,Projection-STEPS,EV sales share,Trucks,EV,2022,1.2000000476837158,0,0,0,0,0,1
World,Historical,EV sales share,Trucks,EV,2022,1.2000000476837158,0,0,0,0,0,1
World,Projection-STEPS,EV sales share,Trucks,EV,2025,4.0,0,0,0,0,0,1
World,Projection-APS,EV sales share,Trucks,EV,2025,5.0,0,0,0,0,0,1
World,Projection-APS,EV sales share,Trucks,EV,2030,13.0,0,0,0,0,0,1
World,Projection-STEPS,EV sales share,Trucks,EV,2030,9.0,0,0,0,0,0,1
Austria,Historical,EV sales share,Vans,EV,2010,0.1500000059604644,0,0,0,0,0,1
Austria,Historical,EV sales share,Vans,EV,2011,0.0370000004768371,0,0,0,0,0,1
Austria,Historical,EV sales share,Vans,EV,2012,0.8299999833106995,0,0,0,0,0,1
Austria,Historical,EV sales share,Vans,EV,2013,0.009800000116229,0,0,0,0,0,1
Austria,Historical,EV sales share,Vans,EV,2014,0.0350000001490116,0,0,0,0,0,1
Austria,Historical,EV sales share,Vans,EV,2015,0.1000000014901161,0,0,0,0,0,1
Austria,Historical,EV sales share,Vans,EV,2016,0.3799999952316284,0,0,0,0,0,1
Austria,Historical,EV sales share,Vans,EV,2017,0.6600000262260437,0,0,0,0,0,1
Austria,Historical,EV sales share,Vans,EV,2018,1.100000023841858,0,0,0,0,0,1
Austria,Historical,EV sales share,Vans,EV,2019,1.2000000476837158,0,0,0,0,0,1
Austria,Historical,EV sales share,Vans,EV,2020,2.0,0,0,0,0,0,1
Austria,Historical,EV sales share,Vans,EV,2021,3.700000047683716,0,0,0,0,0,1
Austria,Historical,EV sales share,Vans,EV,2022,9.399999618530272,0,0,0,0,0,1
Belgium,Historical,EV sales share,Vans,EV,2010,0.0149999996647238,0,0,0,0,0,1
Belgium,Historical,EV sales share,Vans,EV,2011,0.0439999997615814,0,0,0,0,0,1
Belgium,Historical,EV sales share,Vans,EV,2012,0.5299999713897705,0,0,0,0,0,1
Belgium,Historical,EV sales share,Vans,EV,2013,0.2199999988079071,0,0,0,0,0,1
Belgium,Historical,EV sales share,Vans,EV,2014,0.2000000029802322,0,0,0,0,0,1
Belgium,Historical,EV sales share,Vans,EV,2015,0.1199999973177909,0,0,0,0,0,1
Belgium,Historical,EV sales share,Vans,EV,2016,0.2199999988079071,0,0,0,0,0,1
Belgium,Historical,EV sales share,Vans,EV,2017,0.1700000017881393,0,0,0,0,0,1
Belgium,Historical,EV sales share,Vans,EV,2018,0.3400000035762787,0,0,0,0,0,1
Belgium,Historical,EV sales share,Vans,EV,2019,0.4900000095367431,0,0,0,0,0,1
Belgium,Historical,EV sales share,Vans,EV,2020,0.699999988079071,0,0,0,0,0,1
Belgium,Historical,EV sales share,Vans,EV,2021,0.949999988079071,0,0,0,0,0,1
Belgium,Historical,EV sales share,Vans,EV,2022,3.400000095367432,0,0,0,0,0,1
Brazil,Historical,EV sales share,Vans,EV,2018,0.0010999999940395,0,0,0,0,0,1
Brazil,Historical,EV sales share,Vans,EV,2019,0.0028999999631196,0,0,0,0,0,1
Brazil,Historical,EV sales share,Vans,EV,2020,0.0038000000640749,0,0,0,0,0,1
Brazil,Historical,EV sales share,Vans,EV,2021,0.0350000001490116,0,0,0,0,0,1
Brazil,Historical,EV sales share,Vans,EV,2022,0.270000010728836,0,0,0,0,0,1
Canada,Historical,EV sales share,Vans,EV,2015,0.0020000000949949,0,0,0,0,0,1
Canada,Historical,EV sales share,Vans,EV,2020,1.399999976158142,0,0,0,0,0,1
Canada,Historical,EV sales share,Vans,EV,2021,1.5,0,0,0,0,0,1
Canada,Historical,EV sales share,Vans,EV,2022,3.200000047683716,0,0,0,0,0,1
China,Historical,EV sales share,Vans,EV,2010,0.0109999999403953,0,0,0,0,0,1
China,Historical,EV sales share,Vans,EV,2011,0.0140000004321336,0,0,0,0,0,1
China,Historical,EV sales share,Vans,EV,2012,0.0630000010132789,0,0,0,0,0,1
China,Historical,EV sales share,Vans,EV,2013,0.0680000036954879,0,0,0,0,0,1
China,Historical,EV sales share,Vans,EV,2014,0.0460000000894069,0,0,0,0,0,1
China,Historical,EV sales share,Vans,EV,2015,1.7000000476837158,0,0,0,0,0,1
China,Historical,EV sales share,Vans,EV,2016,1.100000023841858,0,0,0,0,0,1
China,Historical,EV sales share,Vans,EV,2017,5.699999809265137,0,0,0,0,0,1
China,Historical,EV sales share,Vans,EV,2018,4.199999809265137,0,0,0,0,0,1
China,Historical,EV sales share,Vans,EV,2019,2.0,0,0,0,0,0,1
China,Projection-APS,EV sales share,Vans,EV,2020,1.600000023841858,0,0,0,0,0,1
China,Historical,EV sales share,Vans,EV,2020,1.600000023841858,0,0,0,0,0,1
China,Projection-STEPS,EV sales share,Vans,EV,2020,1.600000023841858,0,0,0,0,0,1
China,Projection-STEPS,EV sales share,Vans,EV,2021,4.099999904632568,0,0,0,0,0,1
China,Historical,EV sales share,Vans,EV,2021,4.099999904632568,0,0,0,0,0,1
China,Projection-APS,EV sales share,Vans,EV,2021,4.099999904632568,0,0,0,0,0,1
China,Projection-APS,EV sales share,Vans,EV,2022,14.0,0,0,0,0,0,1
China,Historical,EV sales share,Vans,EV,2022,14.0,0,0,0,0,0,1
China,Projection-STEPS,EV sales share,Vans,EV,2022,14.0,0,0,0,0,0,1
China,Projection-STEPS,EV sales share,Vans,EV,2025,28.0,0,0,0,0,0,1
China,Projection-APS,EV sales share,Vans,EV,2025,28.0,0,0,0,0,0,1
China,Projection-APS,EV sales share,Vans,EV,2030,54.0,0,0,0,0,0,1
China,Projection-STEPS,EV sales share,Vans,EV,2030,54.0,0,0,0,0,0,1
Denmark,Historical,EV sales share,Vans,EV,2010,0.0370000004768371,0,0,0,0,0,1
Denmark,Historical,EV sales share,Vans,EV,2011,0.0970000028610229,0,0,0,0,0,1
Denmark,Historical,EV sales share,Vans,EV,2012,0.5600000023841858,0,0,0,0,0,1
Denmark,Historical,EV sales share,Vans,EV,2013,0.4399999976158142,0,0,0,0,0,1
Denmark,Historical,EV sales share,Vans,EV,2014,0.1700000017881393,0,0,0,0,0,1
Denmark,Historical,EV sales share,Vans,EV,2015,1.100000023841858,0,0,0,0,0,1
Denmark,Historical,EV sales share,Vans,EV,2016,0.3799999952316284,0,0,0,0,0,1
Denmark,Historical,EV sales share,Vans,EV,2017,0.2599999904632568,0,0,0,0,0,1
Denmark,Historical,EV sales share,Vans,EV,2018,0.75,0,0,0,0,0,1
Denmark,Historical,EV sales share,Vans,EV,2019,0.9100000262260436,0,0,0,0,0,1
Denmark,Historical,EV sales share,Vans,EV,2020,2.5,0,0,0,0,0,1
Denmark,Historical,EV sales share,Vans,EV,2021,5.599999904632568,0,0,0,0,0,1
Denmark,Historical,EV sales share,Vans,EV,2022,8.5,0,0,0,0,0,1
EU27,Historical,EV sales share,Vans,EV,2010,0.0970000028610229,0,0,0,0,0,1
EU27,Historical,EV sales share,Vans,EV,2011,0.1599999964237213,0,0,0,0,0,1
EU27,Historical,EV sales share,Vans,EV,2012,0.550000011920929,0,0,0,0,0,1
EU27,Historical,EV sales share,Vans,EV,2013,0.5699999928474426,0,0,0,0,0,1
EU27,Historical,EV sales share,Vans,EV,2014,0.550000011920929,0,0,0,0,0,1
EU27,Historical,EV sales share,Vans,EV,2015,0.5899999737739563,0,0,0,0,0,1
EU27,Historical,EV sales share,Vans,EV,2016,0.6800000071525574,0,0,0,0,0,1
EU27,Historical,EV sales share,Vans,EV,2017,0.8500000238418579,0,0,0,0,0,1
EU27,Historical,EV sales share,Vans,EV,2018,1.2000000476837158,0,0,0,0,0,1
EU27,Historical,EV sales share,Vans,EV,2019,1.2999999523162842,0,0,0,0,0,1
EU27,Historical,EV sales share,Vans,EV,2020,2.0999999046325684,0,0,0,0,0,1
EU27,Historical,EV sales share,Vans,EV,2021,2.799999952316284,0,0,0,0,0,1
EU27,Historical,EV sales share,Vans,EV,2022,4.699999809265137,0,0,0,0,0,1
Europe,Historical,EV sales share,Vans,EV,2010,0.0810000002384185,0,0,0,0,0,1
Europe,Historical,EV sales share,Vans,EV,2011,0.1199999973177909,0,0,0,0,0,1
Europe,Historical,EV sales share,Vans,EV,2012,0.4099999964237213,0,0,0,0,0,1
Europe,Historical,EV sales share,Vans,EV,2013,0.4300000071525574,0,0,0,0,0,1
Europe,Historical,EV sales share,Vans,EV,2014,0.4600000083446502,0,0,0,0,0,1
Europe,Historical,EV sales share,Vans,EV,2015,0.4900000095367431,0,0,0,0,0,1
Europe,Historical,EV sales share,Vans,EV,2016,0.5600000023841858,0,0,0,0,0,1
Europe,Historical,EV sales share,Vans,EV,2017,0.699999988079071,0,0,0,0,0,1
Europe,Historical,EV sales share,Vans,EV,2018,1.0,0,0,0,0,0,1
Europe,Historical,EV sales share,Vans,EV,2019,1.2000000476837158,0,0,0,0,0,1
Europe,Historical,EV sales share,Vans,EV,2020,2.0,0,0,0,0,0,1
Europe,Projection-APS,EV sales share,Vans,EV,2020,2.0,0,0,0,0,0,1
Europe,Projection-STEPS,EV sales share,Vans,EV,2020,2.0,0,0,0,0,0,1
Europe,Projection-STEPS,EV sales share,Vans,EV,2021,2.799999952316284,0,0,0,0,0,1
Europe,Projection-APS,EV sales share,Vans,EV,2021,2.799999952316284,0,0,0,0,0,1
Europe,Historical,EV sales share,Vans,EV,2021,2.799999952316284,0,0,0,0,0,1
Europe,Historical,EV sales share,Vans,EV,2022,5.0,0,0,0,0,0,1
Europe,Projection-APS,EV sales share,Vans,EV,2022,5.0,0,0,0,0,0,1
Europe,Projection-STEPS,EV sales share,Vans,EV,2022,5.0,0,0,0,0,0,1
Europe,Projection-STEPS,EV sales share,Vans,EV,2025,14.0,0,0,0,0,0,1
Europe,Projection-APS,EV sales share,Vans,EV,2025,15.0,0,0,0,0,0,1
Europe,Projection-APS,EV sales share,Vans,EV,2030,52.0,0,0,0,0,0,1
Europe,Projection-STEPS,EV sales share,Vans,EV,2030,46.0,0,0,0,0,0,1
Finland,Historical,EV sales share,Vans,EV,2017,0.3100000023841858,0,0,0,0,0,1
Finland,Historical,EV sales share,Vans,EV,2018,0.3600000143051147,0,0,0,0,0,1
Finland,Historical,EV sales share,Vans,EV,2019,0.3899999856948852,0,0,0,0,0,1
Finland,Historical,EV sales share,Vans,EV,2020,1.5,0,0,0,0,0,1
Finland,Historical,EV sales share,Vans,EV,2021,2.900000095367432,0,0,0,0,0,1
Finland,Historical,EV sales share,Vans,EV,2022,6.400000095367432,0,0,0,0,0,1
France,Historical,EV sales share,Vans,EV,2010,0.2000000029802322,0,0,0,0,0,1
France,Historical,EV sales share,Vans,EV,2011,0.4199999868869781,0,0,0,0,0,1
France,Historical,EV sales share,Vans,EV,2012,1.0,0,0,0,0,0,1
France,Historical,EV sales share,Vans,EV,2013,1.5,0,0,0,0,0,1
France,Historical,EV sales share,Vans,EV,2014,1.2999999523162842,0,0,0,0,0,1
France,Historical,EV sales share,Vans,EV,2015,1.600000023841858,0,0,0,0,0,1
France,Historical,EV sales share,Vans,EV,2016,1.899999976158142,0,0,0,0,0,1
France,Historical,EV sales share,Vans,EV,2017,1.899999976158142,0,0,0,0,0,1
France,Historical,EV sales share,Vans,EV,2018,2.400000095367432,0,0,0,0,0,1
France,Historical,EV sales share,Vans,EV,2019,2.299999952316284,0,0,0,0,0,1
France,Historical,EV sales share,Vans,EV,2020,3.0,0,0,0,0,0,1
France,Historical,EV sales share,Vans,EV,2021,3.0,0,0,0,0,0,1
France,Historical,EV sales share,Vans,EV,2022,4.699999809265137,0,0,0,0,0,1
